METRIC,SIGNATURE,unique_gloss_pairs,unique_glosses,hyp_gloss_count,ref_gloss_count,total_count,self_scores_count,mean_self_score,std_self_score,mean_of_gloss_self_score_means,std_of_gloss_self_score_means,out_of_class_scores_count,mean_out_of_class_score,std_out_of_class_score,mean_of_out_of_class_score_means,std_of_out_of_class_score_means,mean_score_time,std_dev_of_score_time,mean_average_precision,mean_reciprocal_rank,precision@1,recall@1,match_count@1,precision@5,recall@5,match_count@5,precision@10,recall@10,match_count@10,mean_out_mean_in_ratio
startendtrimmed_normalizedbyshoulders_removelegsandworld_defaultdist0.0_nointerp_padwithfirstframe_fillmasked1.0_AggregatedPowerDistanceMetric,"startendtrimmed_normalizedbyshoulders_removelegsandworld_defaultdist0.0_nointerp_padwithfirstframe_fillmasked1.0_AggregatedPowerDistanceMetric|higher_is_better:no|pose_preprocessors:[trim_pose|start:yes|end:yes,normalize_poses|scale_factor:1,remove_world_landmarks,hide_legs|remove:yes,padwithfirstframe,fill_masked_or_invalid|fill_val:1.0,reduce_poses_to_intersection]|distance_measure:{AggregatedPowerDistance|default_distance:0.0|aggregation_strategy:mean|power:2.0}",6016,1088,169,1088,117398,33031,0.16211744955245505,0.08164592683004346,0.16203696616531255,0.02988008944215508,84367,0.18961120769619963,0.08288727254407792,0.18984443244474913,0.02195824413234305,0.03987223099035381,0.020305407299245782,0.39430251717567444,0.6365759372711182,0.4541935483870968,0.03535682834759035,1056,0.38184946236559136,0.14818401854405053,4439,0.3483010752688172,0.26975607333177487,8098,1.169591602999211
startendtrimmed_normalizedbyshoulders_removelegsandworld_defaultdist0.0_nointerp_padwithfirstframe_fillmasked10.0_AggregatedPowerDistanceMetric,"startendtrimmed_normalizedbyshoulders_removelegsandworld_defaultdist0.0_nointerp_padwithfirstframe_fillmasked10.0_AggregatedPowerDistanceMetric|higher_is_better:no|pose_preprocessors:[trim_pose|start:yes|end:yes,normalize_poses|scale_factor:1,remove_world_landmarks,hide_legs|remove:yes,padwithfirstframe,fill_masked_or_invalid|fill_val:10.0,reduce_poses_to_intersection]|distance_measure:{AggregatedPowerDistance|default_distance:0.0|aggregation_strategy:mean|power:2.0}",6016,1088,169,1088,117398,33031,0.5958282707577047,0.5048713958347233,0.5850445279048564,0.2209403578008673,84367,0.7382053370372964,0.6179457315666055,0.727993039151879,0.15273323306894468,0.03845606548337989,0.010519190558458827,0.429970920085907,0.6640913486480713,0.4860215053763441,0.038342382920481394,1130,0.43070967741935484,0.1701389627568595,5007,0.39187096774193547,0.3091350413386266,9111,1.2389565471583501
startendtrimmed_normalizedbyshoulders_removelegsandworld_defaultdist0.0_nointerp_padwithfirstframe_fillmasked100.0_AggregatedPowerDistanceMetric,"startendtrimmed_normalizedbyshoulders_removelegsandworld_defaultdist0.0_nointerp_padwithfirstframe_fillmasked100.0_AggregatedPowerDistanceMetric|higher_is_better:no|pose_preprocessors:[trim_pose|start:yes|end:yes,normalize_poses|scale_factor:1,remove_world_landmarks,hide_legs|remove:yes,padwithfirstframe,fill_masked_or_invalid|fill_val:100.0,reduce_poses_to_intersection]|distance_measure:{AggregatedPowerDistance|default_distance:0.0|aggregation_strategy:mean|power:2.0}",6016,1088,169,1088,117398,33031,4.948418704335358,4.882806163526584,4.830307672953505,2.1622831010324046,84367,6.243361798065057,6.099426435639019,6.128297190605901,1.4894749607156044,0.044220541823556773,0.03330999371270554,0.4234026372432709,0.6296058893203735,0.432258064516129,0.03429903925429742,1005,0.4188387096774193,0.1658161667646837,4869,0.39019354838709674,0.3082586332055522,9072,1.2616882626757486
startendtrimmed_normalizedbyshoulders_removelegsandworld_defaultdist0.0_nointerp_padwithfirstframe_fillmasked1000.0_AggregatedPowerDistanceMetric,"startendtrimmed_normalizedbyshoulders_removelegsandworld_defaultdist0.0_nointerp_padwithfirstframe_fillmasked1000.0_AggregatedPowerDistanceMetric|higher_is_better:no|pose_preprocessors:[trim_pose|start:yes|end:yes,normalize_poses|scale_factor:1,remove_world_landmarks,hide_legs|remove:yes,padwithfirstframe,fill_masked_or_invalid|fill_val:1000.0,reduce_poses_to_intersection]|distance_measure:{AggregatedPowerDistance|default_distance:0.0|aggregation_strategy:mean|power:2.0}",6016,1088,169,1088,117398,33031,48.47594079446139,48.68403375088543,47.284534100202386,21.57961346313467,84367,61.29694266189755,60.93061066171244,60.13330906258099,14.86070349423749,0.04203465543253169,0.026338217335260976,0.42232221364974976,0.6242591142654419,0.4236559139784946,0.03370405003262289,985,0.4161720430107527,0.16477974564357264,4838,0.3891182795698925,0.30752555203414084,9047,1.2644817543984836
startendtrimmed_normalizedbyshoulders_removelegsandworld_defaultdist0.0_nointerp_zeropad_fillmasked0.0_AggregatedPowerDistanceMetric,"startendtrimmed_normalizedbyshoulders_removelegsandworld_defaultdist0.0_nointerp_zeropad_fillmasked0.0_AggregatedPowerDistanceMetric|higher_is_better:no|pose_preprocessors:[trim_pose|start:yes|end:yes,normalize_poses|scale_factor:1,remove_world_landmarks,hide_legs|remove:yes,zero_pad_shorter_sequence,fill_masked_or_invalid|fill_val:0.0,reduce_poses_to_intersection]|distance_measure:{AggregatedPowerDistance|default_distance:0.0|aggregation_strategy:mean|power:2.0}",6016,1088,169,1088,117398,33031,0.25878117676254747,0.12470076598675109,0.261074787817001,0.028543887283470244,84367,0.28593398872973447,0.10351800111118707,0.288715095207165,0.019686288659075072,0.04398823034040175,0.02816620843139833,0.348517507314682,0.5479027032852173,0.34021505376344086,0.026105280614019257,791,0.3193978494623656,0.12457105013306952,3713,0.30232258064516127,0.23562460491707474,7029,1.1049257612430672
startendtrimmed_normalizedbyshoulders_removelegsandworld_defaultdist0.0_nointerp_zeropad_fillmasked1.0_AggregatedPowerDistanceMetric,"startendtrimmed_normalizedbyshoulders_removelegsandworld_defaultdist0.0_nointerp_zeropad_fillmasked1.0_AggregatedPowerDistanceMetric|higher_is_better:no|pose_preprocessors:[trim_pose|start:yes|end:yes,normalize_poses|scale_factor:1,remove_world_landmarks,hide_legs|remove:yes,zero_pad_shorter_sequence,fill_masked_or_invalid|fill_val:1.0,reduce_poses_to_intersection]|distance_measure:{AggregatedPowerDistance|default_distance:0.0|aggregation_strategy:mean|power:2.0}",6016,1088,169,1088,117398,33031,0.31396347148214687,0.1472194449846788,0.3155438022207318,0.03934011252606702,84367,0.35178807798828626,0.12178987978201676,0.35422914908472736,0.027302438110342265,0.04079086952557495,0.01764142839730883,0.36472395062446594,0.5943179130554199,0.40043010752688174,0.031251267129325654,931,0.3478709677419355,0.1361060293040219,4044,0.3203870967741936,0.2501032241927578,7449,1.1204745454226839
startendtrimmed_normalizedbyshoulders_removelegsandworld_defaultdist0.0_nointerp_zeropad_fillmasked10.0_AggregatedPowerDistanceMetric,"startendtrimmed_normalizedbyshoulders_removelegsandworld_defaultdist0.0_nointerp_zeropad_fillmasked10.0_AggregatedPowerDistanceMetric|higher_is_better:no|pose_preprocessors:[trim_pose|start:yes|end:yes,normalize_poses|scale_factor:1,remove_world_landmarks,hide_legs|remove:yes,zero_pad_shorter_sequence,fill_masked_or_invalid|fill_val:10.0,reduce_poses_to_intersection]|distance_measure:{AggregatedPowerDistance|default_distance:0.0|aggregation_strategy:mean|power:2.0}",6016,1088,169,1088,117398,33031,0.8763246369289622,0.46655502624416184,0.8695509793297541,0.20140452140277834,84367,1.0300114163011722,0.48595149641095214,1.0280923039144156,0.14046834393655896,0.04032075662627103,0.009796961701465426,0.4071553647518158,0.6379912495613098,0.4481720430107527,0.03554093711918539,1042,0.40524731182795704,0.15994710224841055,4711,0.3723870967741935,0.29294434758955884,8658,1.1753765361553659
startendtrimmed_normalizedbyshoulders_removelegsandworld_defaultdist0.0_nointerp_zeropad_fillmasked100.0_AggregatedPowerDistanceMetric,"startendtrimmed_normalizedbyshoulders_removelegsandworld_defaultdist0.0_nointerp_zeropad_fillmasked100.0_AggregatedPowerDistanceMetric|higher_is_better:no|pose_preprocessors:[trim_pose|start:yes|end:yes,normalize_poses|scale_factor:1,remove_world_landmarks,hide_legs|remove:yes,zero_pad_shorter_sequence,fill_masked_or_invalid|fill_val:100.0,reduce_poses_to_intersection]|distance_measure:{AggregatedPowerDistance|default_distance:0.0|aggregation_strategy:mean|power:2.0}",6016,1088,169,1088,117398,33031,6.510744320205094,4.024676503017714,6.420166322029764,1.922780952775063,84367,7.82597007652738,4.5990816052366315,7.780116887519387,1.3399815520799867,0.04473305035599159,0.029531607987102526,0.41274064779281616,0.6272374987602234,0.4318279569892473,0.03441890283815781,1004,0.4047311827956989,0.16068124589881305,4705,0.38081720430107524,0.3012163717211655,8854,1.2020085095709694
startendtrimmed_normalizedbyshoulders_removelegsandworld_defaultdist0.0_nointerp_zeropad_fillmasked1000.0_AggregatedPowerDistanceMetric,"startendtrimmed_normalizedbyshoulders_removelegsandworld_defaultdist0.0_nointerp_zeropad_fillmasked1000.0_AggregatedPowerDistanceMetric|higher_is_better:no|pose_preprocessors:[trim_pose|start:yes|end:yes,normalize_poses|scale_factor:1,remove_world_landmarks,hide_legs|remove:yes,zero_pad_shorter_sequence,fill_masked_or_invalid|fill_val:1000.0,reduce_poses_to_intersection]|distance_measure:{AggregatedPowerDistance|default_distance:0.0|aggregation_strategy:mean|power:2.0}",6016,1088,169,1088,117398,33031,62.85606936239633,39.724617169192555,61.92742536012171,19.154813219072974,84367,75.78699303924812,45.832320300647844,75.30176106724164,13.347325742602969,0.04510265616606188,0.031044571007306544,0.4128411114215851,0.6244564056396484,0.4288172043010753,0.03416399667408356,997,0.4036989247311828,0.16053795936078968,4693,0.3806881720430107,0.3010262594413698,8851,1.2057227537137045
startendtrimmed_normalizedbyshoulders_removelegsandworld_defaultdist1.0_nointerp_dtw_fillmasked0.0_dtaiDTWAggregatedDistanceMetricFast,"startendtrimmed_normalizedbyshoulders_removelegsandworld_defaultdist1.0_nointerp_dtw_fillmasked0.0_dtaiDTWAggregatedDistanceMetricFast|higher_is_better:no|pose_preprocessors:[trim_pose|start:yes|end:yes,normalize_poses|scale_factor:1,remove_world_landmarks,hide_legs|remove:yes,fill_masked_or_invalid|fill_val:0.0,reduce_poses_to_intersection]|distance_measure:{dtaiDTWAggregatedDistanceMeasureFast|default_distance:1.0|aggregation_strategy:mean|use_fast:yes}",6016,1088,169,1088,117398,33031,0.9418931729021203,0.49149744042619936,0.9590374365913978,0.16085671008988517,84367,1.1004792616290677,0.4623610373907504,1.1164610510052655,0.1340270381144123,0.06471271489505138,0.03461016238697503,0.3826070725917816,0.6156673431396484,0.43655913978494626,0.03317925241973979,1015,0.36240860215053766,0.13845548852684572,4213,0.3365591397849462,0.2579989145645792,7825,1.1683695065315305
startendtrimmed_normalizedbyshoulders_removelegsandworld_defaultdist1.0_nointerp_dtw_fillmasked1.0_dtaiDTWAggregatedDistanceMetricFast,"startendtrimmed_normalizedbyshoulders_removelegsandworld_defaultdist1.0_nointerp_dtw_fillmasked1.0_dtaiDTWAggregatedDistanceMetricFast|higher_is_better:no|pose_preprocessors:[trim_pose|start:yes|end:yes,normalize_poses|scale_factor:1,remove_world_landmarks,hide_legs|remove:yes,fill_masked_or_invalid|fill_val:1.0,reduce_poses_to_intersection]|distance_measure:{dtaiDTWAggregatedDistanceMeasureFast|default_distance:1.0|aggregation_strategy:mean|use_fast:yes}",6016,1088,169,1088,117398,33031,1.231898437856456,0.8791639321810732,1.2505252859091756,0.41702399352874847,84367,1.504278913831934,0.9842670611919629,1.514863231842008,0.3529146659393323,0.06228533015661058,0.026020704946645445,0.42218565940856934,0.6856982111930847,0.512258064516129,0.03977062750307532,1191,0.4455053763440861,0.17230345663857097,5179,0.3949247311827957,0.30508323922120983,9182,1.2211062759763127
startendtrimmed_normalizedbyshoulders_removelegsandworld_defaultdist1.0_nointerp_dtw_fillmasked10.0_dtaiDTWAggregatedDistanceMetricFast,"startendtrimmed_normalizedbyshoulders_removelegsandworld_defaultdist1.0_nointerp_dtw_fillmasked10.0_dtaiDTWAggregatedDistanceMetricFast|higher_is_better:no|pose_preprocessors:[trim_pose|start:yes|end:yes,normalize_poses|scale_factor:1,remove_world_landmarks,hide_legs|remove:yes,fill_masked_or_invalid|fill_val:10.0,reduce_poses_to_intersection]|distance_measure:{dtaiDTWAggregatedDistanceMeasureFast|default_distance:1.0|aggregation_strategy:mean|use_fast:yes}",6016,1088,169,1088,117398,33031,4.614223189540096,6.798932358220551,4.655358031665857,3.6092321637907383,84367,6.208352026827843,8.440950878091963,6.1796989623138705,3.066124226069976,0.0608192086393091,0.014516932661652956,0.4323941767215729,0.6559922099113464,0.46580645161290324,0.03641966856672739,1083,0.4466236559139785,0.17584067811412263,5192,0.4110537634408602,0.32238924365025434,9557,1.3454815191647969
startendtrimmed_normalizedbyshoulders_removelegsandworld_defaultdist1.0_nointerp_dtw_fillmasked100.0_dtaiDTWAggregatedDistanceMetricFast,"startendtrimmed_normalizedbyshoulders_removelegsandworld_defaultdist1.0_nointerp_dtw_fillmasked100.0_dtaiDTWAggregatedDistanceMetricFast|higher_is_better:no|pose_preprocessors:[trim_pose|start:yes|end:yes,normalize_poses|scale_factor:1,remove_world_landmarks,hide_legs|remove:yes,fill_masked_or_invalid|fill_val:100.0,reduce_poses_to_intersection]|distance_measure:{dtaiDTWAggregatedDistanceMeasureFast|default_distance:1.0|aggregation_strategy:mean|use_fast:yes}",6016,1088,169,1088,117398,33031,38.91812606140782,67.43549795426316,39.18171541278343,35.94625373682885,84367,53.99512647282742,84.28159129838076,53.5641334363511,30.541005723778138,0.07089714784223643,0.05261915957073592,0.43063685297966003,0.6538227796554565,0.46279569892473116,0.03627177208201877,1076,0.442236559139785,0.17448118934821222,5141,0.40898924731182795,0.3216253065819629,9509,1.387403041647741
startendtrimmed_normalizedbyshoulders_removelegsandworld_defaultdist1.0_nointerp_dtw_fillmasked1000.0_dtaiDTWAggregatedDistanceMetricFast,"startendtrimmed_normalizedbyshoulders_removelegsandworld_defaultdist1.0_nointerp_dtw_fillmasked1000.0_dtaiDTWAggregatedDistanceMetricFast|higher_is_better:no|pose_preprocessors:[trim_pose|start:yes|end:yes,normalize_poses|scale_factor:1,remove_world_landmarks,hide_legs|remove:yes,fill_masked_or_invalid|fill_val:1000.0,reduce_poses_to_intersection]|distance_measure:{dtaiDTWAggregatedDistanceMeasureFast|default_distance:1.0|aggregation_strategy:mean|use_fast:yes}",6016,1088,169,1088,117398,33031,382.04288707380874,673.9835191060283,384.5300773355734,359.37570929725644,84367,531.9960489913227,842.8406069337315,527.5394469289254,305.3401028741501,0.06770044568155886,0.04499770197061658,0.43142765760421753,0.6540094017982483,0.46365591397849465,0.03638210029481377,1078,0.44154838709677424,0.17439127981997252,5133,0.40941935483870967,0.32232236556604876,9519,1.3925034779892231
startendtrimmed_normalizedbyshoulders_removelegsandworld_defaultdist1.0_nointerp_padwithfirstframe_fillmasked0.0_AggregatedPowerDistanceMetric,"startendtrimmed_normalizedbyshoulders_removelegsandworld_defaultdist1.0_nointerp_padwithfirstframe_fillmasked0.0_AggregatedPowerDistanceMetric|higher_is_better:no|pose_preprocessors:[trim_pose|start:yes|end:yes,normalize_poses|scale_factor:1,remove_world_landmarks,hide_legs|remove:yes,padwithfirstframe,fill_masked_or_invalid|fill_val:0.0,reduce_poses_to_intersection]|distance_measure:{AggregatedPowerDistance|default_distance:1.0|aggregation_strategy:mean|power:2.0}",6016,1088,169,1088,117398,33031,0.12434127248557704,0.054373366377353294,0.12517811653789487,0.014987861839720631,84367,0.14177585974481297,0.047847396237405575,0.14301563076013976,0.012419999750425582,0.04408322048624365,0.03178041714478803,0.3559096157550812,0.5481508374214172,0.3548387096774194,0.02682302286451892,825,0.3116559139784946,0.11945155906601031,3623,0.3031827956989247,0.233508855483838,7049,1.1402156091112727
startendtrimmed_normalizedbyshoulders_removelegsandworld_defaultdist1.0_nointerp_padwithfirstframe_fillmasked1.0_AggregatedPowerDistanceMetric,"startendtrimmed_normalizedbyshoulders_removelegsandworld_defaultdist1.0_nointerp_padwithfirstframe_fillmasked1.0_AggregatedPowerDistanceMetric|higher_is_better:no|pose_preprocessors:[trim_pose|start:yes|end:yes,normalize_poses|scale_factor:1,remove_world_landmarks,hide_legs|remove:yes,padwithfirstframe,fill_masked_or_invalid|fill_val:1.0,reduce_poses_to_intersection]|distance_measure:{AggregatedPowerDistance|default_distance:1.0|aggregation_strategy:mean|power:2.0}",6016,1088,169,1088,117398,33031,0.16211744954997384,0.08164592676974625,0.16203696611120313,0.029880089211126143,84367,0.189611207755545,0.08288727262161576,0.18984443249727084,0.021958244051372783,0.042129073471545805,0.027626849715636916,0.39430251717567444,0.6365759372711182,0.4541935483870968,0.03535682834759035,1056,0.38184946236559136,0.14818401854405053,4439,0.3483010752688172,0.26975607333177487,8098,1.1695916033831757
startendtrimmed_normalizedbyshoulders_removelegsandworld_defaultdist1.0_nointerp_padwithfirstframe_fillmasked10.0_AggregatedPowerDistanceMetric,"startendtrimmed_normalizedbyshoulders_removelegsandworld_defaultdist1.0_nointerp_padwithfirstframe_fillmasked10.0_AggregatedPowerDistanceMetric|higher_is_better:no|pose_preprocessors:[trim_pose|start:yes|end:yes,normalize_poses|scale_factor:1,remove_world_landmarks,hide_legs|remove:yes,padwithfirstframe,fill_masked_or_invalid|fill_val:10.0,reduce_poses_to_intersection]|distance_measure:{AggregatedPowerDistance|default_distance:1.0|aggregation_strategy:mean|power:2.0}",6016,1088,169,1088,117398,33031,0.5958282700543984,0.5048713948398809,0.585044527124172,0.2209403572759966,84367,0.738205336678045,0.6179457310875013,0.7279930386866658,0.15273323311243162,0.03811244307995418,0.008060179867519121,0.429970920085907,0.6640913486480713,0.4860215053763441,0.038342382920481394,1130,0.43070967741935484,0.1701389627568595,5007,0.39187096774193547,0.3091350413386266,9111,1.2389565480178504
startendtrimmed_normalizedbyshoulders_removelegsandworld_defaultdist1.0_nointerp_padwithfirstframe_fillmasked100.0_AggregatedPowerDistanceMetric,"startendtrimmed_normalizedbyshoulders_removelegsandworld_defaultdist1.0_nointerp_padwithfirstframe_fillmasked100.0_AggregatedPowerDistanceMetric|higher_is_better:no|pose_preprocessors:[trim_pose|start:yes|end:yes,normalize_poses|scale_factor:1,remove_world_landmarks,hide_legs|remove:yes,padwithfirstframe,fill_masked_or_invalid|fill_val:100.0,reduce_poses_to_intersection]|distance_measure:{AggregatedPowerDistance|default_distance:1.0|aggregation_strategy:mean|power:2.0}",6016,1088,169,1088,117398,33031,4.9484187040340055,4.882806160634694,4.830307672058644,2.1622831001193736,84367,6.243361798251218,6.099426435925623,6.128297190542079,1.4894749600398052,0.041705211404678706,0.026459053879717056,0.4234026372432709,0.6296058893203735,0.432258064516129,0.03429903925429742,1005,0.4188387096774193,0.1658161667646837,4869,0.39019354838709674,0.3082586332055522,9072,1.2616882627902042
startendtrimmed_normalizedbyshoulders_removelegsandworld_defaultdist1.0_nointerp_padwithfirstframe_fillmasked1000.0_AggregatedPowerDistanceMetric,"startendtrimmed_normalizedbyshoulders_removelegsandworld_defaultdist1.0_nointerp_padwithfirstframe_fillmasked1000.0_AggregatedPowerDistanceMetric|higher_is_better:no|pose_preprocessors:[trim_pose|start:yes|end:yes,normalize_poses|scale_factor:1,remove_world_landmarks,hide_legs|remove:yes,padwithfirstframe,fill_masked_or_invalid|fill_val:1000.0,reduce_poses_to_intersection]|distance_measure:{AggregatedPowerDistance|default_distance:1.0|aggregation_strategy:mean|power:2.0}",6016,1088,169,1088,117398,33031,48.47594068545478,48.6840334497245,47.28453400813673,21.579613393968234,84367,61.29694255288286,60.930610457299586,60.13330898736576,14.860703470990682,0.04029030766709231,0.0216703127094955,0.42232221364974976,0.6242591142654419,0.4236559139784946,0.03370405003262289,985,0.4161720430107527,0.16477974564357264,4838,0.3891182795698925,0.30752555203414084,9047,1.26448175499305
startendtrimmed_normalizedbyshoulders_removelegsandworld_defaultdist1.0_nointerp_zeropad_fillmasked0.0_AggregatedPowerDistanceMetric,"startendtrimmed_normalizedbyshoulders_removelegsandworld_defaultdist1.0_nointerp_zeropad_fillmasked0.0_AggregatedPowerDistanceMetric|higher_is_better:no|pose_preprocessors:[trim_pose|start:yes|end:yes,normalize_poses|scale_factor:1,remove_world_landmarks,hide_legs|remove:yes,zero_pad_shorter_sequence,fill_masked_or_invalid|fill_val:0.0,reduce_poses_to_intersection]|distance_measure:{AggregatedPowerDistance|default_distance:1.0|aggregation_strategy:mean|power:2.0}",6016,1088,169,1088,117398,33031,0.25878117685409235,0.12470076595779175,0.26107478792996264,0.02854388736683619,84367,0.28593398874164283,0.10351800117434559,0.2887150952263112,0.019686288492057474,0.04385898853382491,0.028901777206687157,0.348517507314682,0.5479027032852173,0.34021505376344086,0.026105280614019257,791,0.3193978494623656,0.12457105013306952,3713,0.30232258064516127,0.23562460491707474,7029,1.1049257608982124
startendtrimmed_normalizedbyshoulders_removelegsandworld_defaultdist1.0_nointerp_zeropad_fillmasked1.0_AggregatedPowerDistanceMetric,"startendtrimmed_normalizedbyshoulders_removelegsandworld_defaultdist1.0_nointerp_zeropad_fillmasked1.0_AggregatedPowerDistanceMetric|higher_is_better:no|pose_preprocessors:[trim_pose|start:yes|end:yes,normalize_poses|scale_factor:1,remove_world_landmarks,hide_legs|remove:yes,zero_pad_shorter_sequence,fill_masked_or_invalid|fill_val:1.0,reduce_poses_to_intersection]|distance_measure:{AggregatedPowerDistance|default_distance:1.0|aggregation_strategy:mean|power:2.0}",6016,1088,169,1088,117398,33031,0.31396347147719117,0.14721944483494373,0.31554380225493106,0.03934011245747322,84367,0.35178807802943746,0.1217898796657623,0.3542291491331905,0.027302438117411267,0.04364485244981358,0.027387623948590085,0.36472395062446594,0.5943179130554199,0.40043010752688174,0.031251267129325654,931,0.3478709677419355,0.1361060293040219,4044,0.3203870967741936,0.2501032241927578,7449,1.1204745455714398
startendtrimmed_normalizedbyshoulders_removelegsandworld_defaultdist1.0_nointerp_zeropad_fillmasked10.0_AggregatedPowerDistanceMetric,"startendtrimmed_normalizedbyshoulders_removelegsandworld_defaultdist1.0_nointerp_zeropad_fillmasked10.0_AggregatedPowerDistanceMetric|higher_is_better:no|pose_preprocessors:[trim_pose|start:yes|end:yes,normalize_poses|scale_factor:1,remove_world_landmarks,hide_legs|remove:yes,zero_pad_shorter_sequence,fill_masked_or_invalid|fill_val:10.0,reduce_poses_to_intersection]|distance_measure:{AggregatedPowerDistance|default_distance:1.0|aggregation_strategy:mean|power:2.0}",6016,1088,169,1088,117398,33031,0.8763246368325331,0.46655502609983884,0.8695509792608084,0.20140452124433836,84367,1.0300114161731482,0.4859514963786416,1.028092303783966,0.14046834389707236,0.040040414465195594,0.010469982887864271,0.4071553647518158,0.6379912495613098,0.4481720430107527,0.03554093711918539,1042,0.40524731182795704,0.15994710224841055,4711,0.3723870967741935,0.29294434758955884,8658,1.17537653613861
startendtrimmed_normalizedbyshoulders_removelegsandworld_defaultdist1.0_nointerp_zeropad_fillmasked100.0_AggregatedPowerDistanceMetric,"startendtrimmed_normalizedbyshoulders_removelegsandworld_defaultdist1.0_nointerp_zeropad_fillmasked100.0_AggregatedPowerDistanceMetric|higher_is_better:no|pose_preprocessors:[trim_pose|start:yes|end:yes,normalize_poses|scale_factor:1,remove_world_landmarks,hide_legs|remove:yes,zero_pad_shorter_sequence,fill_masked_or_invalid|fill_val:100.0,reduce_poses_to_intersection]|distance_measure:{AggregatedPowerDistance|default_distance:1.0|aggregation_strategy:mean|power:2.0}",6016,1088,169,1088,117398,33031,6.510744319819508,4.024676502814984,6.420166321613911,1.9227809526437063,84367,7.825970076379093,4.599081605248811,7.780116887343871,1.3399815521022183,0.0429411767037816,0.02580721903336457,0.41274064779281616,0.6272374987602234,0.4318279569892473,0.03441890283815781,1004,0.4047311827956989,0.16068124589881305,4705,0.38081720430107524,0.3012163717211655,8854,1.2020085096193804
startendtrimmed_normalizedbyshoulders_removelegsandworld_defaultdist1.0_nointerp_zeropad_fillmasked1000.0_AggregatedPowerDistanceMetric,"startendtrimmed_normalizedbyshoulders_removelegsandworld_defaultdist1.0_nointerp_zeropad_fillmasked1000.0_AggregatedPowerDistanceMetric|higher_is_better:no|pose_preprocessors:[trim_pose|start:yes|end:yes,normalize_poses|scale_factor:1,remove_world_landmarks,hide_legs|remove:yes,zero_pad_shorter_sequence,fill_masked_or_invalid|fill_val:1000.0,reduce_poses_to_intersection]|distance_measure:{AggregatedPowerDistance|default_distance:1.0|aggregation_strategy:mean|power:2.0}",6016,1088,169,1088,117398,33031,62.85606936225487,39.72461715553773,61.927425357866426,19.154813211397443,84367,75.78699303905407,45.83232030038818,75.30176106699511,13.347325742217736,0.044074496890172635,0.029925528831836985,0.4128411114215851,0.6244564056396484,0.4288172043010753,0.03416399667408356,997,0.4036989247311828,0.16053795936078968,4693,0.3806881720430107,0.3010262594413698,8851,1.2057227537133308
startendtrimmed_normalizedbyshoulders_removelegsandworld_defaultdist10.0_nointerp_dtw_fillmasked0.0_dtaiDTWAggregatedDistanceMetricFast,"startendtrimmed_normalizedbyshoulders_removelegsandworld_defaultdist10.0_nointerp_dtw_fillmasked0.0_dtaiDTWAggregatedDistanceMetricFast|higher_is_better:no|pose_preprocessors:[trim_pose|start:yes|end:yes,normalize_poses|scale_factor:1,remove_world_landmarks,hide_legs|remove:yes,fill_masked_or_invalid|fill_val:0.0,reduce_poses_to_intersection]|distance_measure:{dtaiDTWAggregatedDistanceMeasureFast|default_distance:10.0|aggregation_strategy:mean|use_fast:yes}",6016,1088,169,1088,117398,33031,0.941893172251883,0.49149744168349546,0.9590374369696882,0.16085671766873125,84367,1.100479261442917,0.4623610373823824,1.1164610513560715,0.13402703938418561,0.06719855682140177,0.04161896975428604,0.3826070725917816,0.6156673431396484,0.43655913978494626,0.03317925241973979,1015,0.36240860215053766,0.13845548852684572,4213,0.3365591397849462,0.2579989145645792,7825,1.1683695071404814
startendtrimmed_normalizedbyshoulders_removelegsandworld_defaultdist10.0_nointerp_dtw_fillmasked1.0_dtaiDTWAggregatedDistanceMetricFast,"startendtrimmed_normalizedbyshoulders_removelegsandworld_defaultdist10.0_nointerp_dtw_fillmasked1.0_dtaiDTWAggregatedDistanceMetricFast|higher_is_better:no|pose_preprocessors:[trim_pose|start:yes|end:yes,normalize_poses|scale_factor:1,remove_world_landmarks,hide_legs|remove:yes,fill_masked_or_invalid|fill_val:1.0,reduce_poses_to_intersection]|distance_measure:{dtaiDTWAggregatedDistanceMeasureFast|default_distance:10.0|aggregation_strategy:mean|use_fast:yes}",6016,1088,169,1088,117398,33031,1.2318984339648684,0.879163931136374,1.2505252814504586,0.4170239953597167,84367,1.5042789119519488,0.9842670598892673,1.5148632301475018,0.3529146666511794,0.06441829780527797,0.03180222368172201,0.42218565940856934,0.6856982111930847,0.512258064516129,0.03977062750307532,1191,0.4455053763440861,0.17230345663857097,5179,0.3949247311827957,0.30508323922120983,9182,1.2211062783077198
